date,agent,file,line,status,comment
20260430,ht9045-v899,cSetUp.cpp,499,same-file,//AI(ht9045-v899) 20260430: extend cbIndSLK visibility to Multi EP half.
20260430,ht9045-v899,cSetUp.cpp,2030,same-file,//AI(ht9045-v899) 20260430: extend cbIndSLK visibility to Multi EP half.
20260430,ht9045-v899,cmydef.cpp,4984,MISSING,//AI(ht9045-v899) 20260430: iAPAXDualEPValue[16] already defined below by Ifor 20250319; reused for Multi EP half.
20260430,ht9045-v899,cmydef.h,4829,MISSING,//AI(ht9045-v899) 20260430: iAPAXDualEPValue[16] already declared below by Ifor 20250319; reused for Multi EP half (INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI).
20260430,ht9045-v899,database.cpp,786,MISSING,//AI(ht9045-v899) 20260430: removed iIndEPCnt==8 path; replaced by INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI (set via Gerneral.ini).
20260430,ht9045-v899,iosetview.cpp,157,MISSING,"//AI(ht9045-v899) 20260430: extend EP voltage display to Multi EP half (Address[2] 172.16.8.112, physical 2nd board)."
20260430,ht9045-v899,main.cpp,20150,same-file,//AI(ht9045-v899) 20260430: Auto switch SwMultiEp DO when INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI (Multi EP half).
20260430,ht9045-v899,main.cpp,20167,same-file,//AI(ht9045-v899) 20260430: extend to Multi EP half.
20260504,ht9045-v899,Automation\auto9045.h,169,same-file,//AI(ht9045-v899) 20260504: return Greatek OEE start result through LotInfo_REPLY without adding a new command
20260504,ht9045-v899,ContactForce.cpp,300,MISSING,"//AI(ht9045-v899) 20260504: full port from V874.3 Ifor (撤回 20260430 砍半版); iCount=(Tag%8)+1, 1..4=Arm1, 5..8=Arm2. SPEC-V899-MultiEP-FullPort, ADR-0004."
20260504,ht9045-v899,ContactForce.cpp,333,MISSING,"//AI(ht9045-v899) 20260504: full port V874 (Tag%8): 1..4=Arm1, 5..8=Arm2."
20260504,ht9045-v899,ContactForce.cpp,502,MISSING,"//AI(ht9045-v899) 20260504: full port V874.3 INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI SLKIndClass: i*8+j (8 sites: Arm1_1..4, Arm2_1..4). SPEC-V899-MultiEP-FullPort, "
20260504,ht9045-v899,ContactForce.cpp,615,MISSING,//AI(ht9045-v899) 20260504: full port V874.3 INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI OneByOne container.
20260504,ht9045-v899,ContactForce.cpp,1103,MISSING,"//AI(ht9045-v899) 20260504: full port V874.3 OneByOne ReadFile. Per Kit 8 entries: j<4=Arm1_(j+1), j>=4=Arm2_(j-3). SPEC-V899-MultiEP-FullPort."
20260504,ht9045-v899,ContactForce.cpp,1158,MISSING,//AI(ht9045-v899) 20260504: full port V874.3 SLKIndClass ==3 ReadFile (Arm1_1..4 / Arm2_1..4). SPEC-V899-MultiEP-FullPort.
20260504,ht9045-v899,ContactForce.cpp,1308,MISSING,//AI(ht9045-v899) 20260504: full port V874.3 SLKIndClass ==3 WriteFile (Arm1_1..4 / Arm2_1..4). SPEC-V899-MultiEP-FullPort.
20260504,ht9045-v899,ContactForce.cpp,1356,MISSING,"//AI(ht9045-v899) 20260504: full port V874.3 OneByOne WriteFile. Per Kit 8 entries: j<4=Arm1_(j+1), j>=4=Arm2_(j-3). SPEC-V899-MultiEP-FullPort."
20260504,ht9045-v899,HS_Function.cpp,819,same-file,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250417). Trigger Multi EP 16ch read
20260504,ht9045-v899,HS_Function.cpp,835,MISSING,//AI(ht9045-v899) 20260504: was ==true; restored V874 ==1||==3 to enable Dual EP read for Multi EP.
20260504,ht9045-v899,HS_Function.cpp,909,MISSING,//AI(ht9045-v899) 20260504: was ==true; restored V874 ==1||==3.
20260504,ht9045-v899,HS_Function.cpp,946,MISSING,//AI(ht9045-v899) 20260504: was ==true; restored V874 ==1||==3.
20260504,ht9045-v899,HS_Function.cpp,973,MISSING,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250417). KYEC-only per-site EP log append.
20260504,ht9045-v899,HS_Function.cpp,1001,MISSING,//AI(ht9045-v899) 20260504: was ==true; restored V874 ==1||==3 for Multi EP DualAlarm.
20260504,ht9045-v899,HS_Function.cpp,1014,same-file,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250417). Read Multi EP 16ch from APAX-5070.
20260504,ht9045-v899,HS_Function.h,90,MISSING,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250417) Multi EP 16ch APAX read.
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,236,same-file,//AI(ht9045-v899) 20260504: failed OEE start must not leave success flag true for remote START_REQUEST
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,239,same-file,//AI(ht9045-v899) 20260504: keep manual OEE Start Lot modal behavior
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,255,same-file,//AI(ht9045-v899) 20260504: expose missing OEE data to LotInfo_REPLY
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,293,same-file,//AI(ht9045-v899) 20260504: suppress modal for Greatek remote LotInfo flow
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,304,same-file,//AI(ht9045-v899) 20260504: suppress modal for Greatek remote LotInfo flow
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,322,same-file,//AI(ht9045-v899) 20260504: suppress modal for Greatek remote LotInfo flow
20260504,ht9045-v899,ProductionInfo\ProductionInfo.cpp,334,same-file,//AI(ht9045-v899) 20260504: suppress modal for Greatek remote LotInfo flow
20260504,ht9045-v899,ProductionInfo\ProductionInfo.h,233,same-file,//AI(ht9045-v899) 20260504: allow OLP LotInfo to receive OEE start errors without modal dialogs
20260504,ht9045-v899,adam6024.cpp,955,same-file,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250416). Multi EP per-site Kpa->Kg.
20260504,ht9045-v899,adam6024.cpp,2230,same-file,//AI(ht9045-v899) 20260504: full port V874.3 INSTALL_DOUBLE_EP==DOUBLE_EP_MULTI (撤回 20260430 砍半版)。
20260504,ht9045-v899,adam6024.h,26,MISSING,//AI(ht9045-v899) 20260504: port from V896 (Ifor 20250416) for Multi EP per-site Kpa->Kg.
20260504,ht9045-v899,cConfiguration.cpp,1318,same-file,//AI(ht9045-v899) 20260504: V899 wrote ==true (==1) which dropped Multi EP path; restored V874 behavior.
20260504,ht9045-v899,cContact.cpp,13247,MISSING,//AI(ht9045-v899) 20260504: was ==true; restored V874 ==1||==3.
20260504,ht9045-v899,cSetUp.cpp,2655,MISSING,//AI(ht9045-v899) 20260504: split INDIVIAL/MULTI gating per V896 (Ifor 20250416). MULTI covers <=QualSite2X2N.
20260504,ht9045-v899,cmydef.h,4072,same-file,//AI(ht9045-v899) 20260504: INSTALL_DOUBLE_EP value constants. ADR-0004 / SPEC-V899-MultiEP-FullPort.
20260504,ht9045-v899,uhome.cpp,1559,same-file,"//AI(ht9045-v899) 20260504: ARDENTEC OCR YMot Home Check bypass, no mechanical interference"
20260505,ht9045-v899,Motor\mymotor.cpp,777,same-file,//AI(ht9045-v899) 20260505: MLoaderY 工作位置 iMLoaderYCarPos=-505 會誤觸發此防護，僅對 MLoaderY 豁免，其餘馬達維持原有 home sensor 防護
20260505,ht9045-v899,OCR.cpp,29,same-file,//AI(ht9045-v899) 20260505: keep OCR simulation state local to OCR form and restore production tray data after test
20260505,ht9045-v899,OCR.cpp,214,same-file,//AI(ht9045-v899) 20260505: add OCR simulation UI after dfm controls are loaded
20260505,ht9045-v899,OCR.cpp,227,same-file,//AI(ht9045-v899) 20260505: restore tray data if simulation is closed mid-flow
20260505,ht9045-v899,OCR.cpp,236,same-file,//AI(ht9045-v899) 20260505: put simulation UI on its own tab so it never overlaps existing Light Setup / OCR Setup controls
20260505,ht9045-v899,OCR.cpp,1710,same-file,//AI(ht9045-v899) 20260505: run OCR simulation through Tray OCR auto-flow instead of command-only trigger loop
20260505,ht9045-v899,OCR.h,177,same-file,//AI(ht9045-v899) 20260505: create OCR area simulation controls without editing BCB6 dfm layout
20260505,ht9045-v899,OCRInsp.h,13,same-file,//AI(ht9045-v899) 20260505: expose current OCR tray position for OCR area simulation status and restore
20260505,ht9045-v899,TfAOILaserScan.cpp,161,same-file,//AI(ht9045-v899) 20260505: 只記錄當下瞬間速度供 log 查看，不再用它做還原 (ReadSpeed 是瞬間速度不是設定值，會把馬達設成 0/2 龜速)
20260505,ht9045-v899,TfAOILaserScan.cpp,167,same-file,//AI(ht9045-v899) 20260505: 參數忽略 (歷史遺留)，永遠還原為 100% 預設量產速度，避免任何後續 Home/Teach 受影響
20260505,ht9045-v899,TfAOILaserScan.cpp,169,same-file,//AI(ht9045-v899) 20260505: 修正前版 bug — 原本把 ReadSpeed() 當設定值還原 → 馬達被設成 0 或 2 → Home 反向撞擊、form 關閉龜速漂移
20260505,ht9045-v899,TfAOILaserScan.cpp,211,same-file,//AI(ht9045-v899) 20260505: 與 case 500 判斷的目標位置 (CarPos) 對齊；原本判斷 CarPos 卻 MoveTo OCRPos，導致到位後仍不滿足 ±5 條件 → 死迴圈一直跑到 OCRPos
20260505,ht9045-v899,TfAOILaserScan.h,114,same-file,//AI(ht9045-v899) 20260505: 還原 raw speed (與 SetAndBackUpLoaderYSpeed 配對)
20260505,ht9045-v899,adam6024.cpp,55,same-file,//AI(ht9045-v899) 20260505: show EP board setup guidance once per run when Num=2 cannot connect
20260505,ht9045-v899,adam6024.cpp,73,same-file,//AI(ht9045-v899) 20260505: guide field engineer without changing Gerneral.ini automatically
20260505,ht9045-v899,adam6024.cpp,263,MISSING,//AI(ht9045-v899) 20260505: set target IP before status check so guidance uses the field-selected address
20260505,ht9045-v899,cTrayMapping.cpp,221,same-file,//AI(ht9045-v899) 20260505: 原本只設 Visible=true，未設 false 導致 .dfm 預設如果是 true 會一直顯示。
20260505,ht9045-v899,cTrayMapping.cpp,300,same-file,//AI(ht9045-v899) 20260505: 關閉表單時停止模擬並重置 LaserScan 狀態，避免下次開啟該表單時?留舊狀態繼續跑
20260505,ht9045-v899,cTrayMapping.cpp,1253,same-file,//AI(ht9045-v899) 20260505: Loop>1 時按鈕 Caption 顯示「Running n/N」進度
20260505,ht9045-v899,cTrayMapping.cpp,1269,same-file,//AI(ht9045-v899) 20260505: Scan 異常後立即停止後續 Loop，避免使用者解除異常後自動續跑
20260505,ht9045-v899,cTrayMapping.cpp,1296,same-file,//AI(ht9045-v899) 20260505: Tray Map 模式下 Scan 異常也立即停止 Loop
20260505,ht9045-v899,cTrayMapping.cpp,4757,same-file,//AI(ht9045-v899) 20260505: Memo 上限放大到 100 行；Sim/AutoLearning 模式下同步寫入 D:\HT9045_Log\LaserScanSim\YYYY_MM\YYYY-MM-DD.log
20260505,ht9045-v899,cTrayMapping.cpp,4772,same-file,//AI(ht9045-v899) 20260505: 只在 Sim/AutoLearning 模式下記錄流程細節，避免量產時 log 灌爆
20260505,ht9045-v899,cTrayMapping.cpp,4780,same-file,//AI(ht9045-v899) 20260505: 永遠寫檔的流程 log，供客戶端量產回傳分析
20260505,ht9045-v899,cTrayMapping.cpp,4790,same-file,//AI(ht9045-v899) 20260505: Sim/AutoLearning 模式下同步顯示在 Memo 上方便現場觀察
20260505,ht9045-v899,cTrayMapping.cpp,4795,same-file,//AI(ht9045-v899) 20260505: 一次抓 MLoaderY/Cylinder/Sensor 狀態，方便客戶 log 還原當下情境
20260505,ht9045-v899,cTrayMapping.cpp,4798,same-file,//AI(ht9045-v899) 20260505: 加入 MLoaderY HomeFlag 與 C_LoaderUpPress (固定機台壓桿) 狀態，協助診斷 auto-home timeout / 壓桿未退
20260505,ht9045-v899,cTrayMapping.cpp,4957,same-file,//AI(ht9045-v899) 20260505: 錯誤中斷時也要還原 raw speed；EdgePush/TrayY_Fixer 隨台車移動不干涉但若已於 case 2500 ON 需關閉避免殘留夾盤
20260505,ht9045-v899,cTrayMapping.cpp,4980,same-file,//AI(ht9045-v899) 20260505: 防呆 — 客戶反應未做全機 Home 就跑 Check Device，這裡先檢查 MLoaderY HomeFlag，未 Home 則自動單軸 Home
20260505,ht9045-v899,cTrayMapping.cpp,4985,same-file,//AI(ht9045-v899) 20260505: 跳到自動 Home 子流程
20260505,ht9045-v899,cTrayMapping.cpp,4988,same-file,//AI(ht9045-v899) 20260505: 只記 log 不做還原 (RestoreLoaderYSpeedRaw 已改為固定回 100%)
20260505,ht9045-v899,cTrayMapping.cpp,5012,same-file,//AI(ht9045-v899) 20260505: 自動 Home MLoaderY 子流程 (case 10/15/20)，避免客戶忘了全機 Home 就直接跑模擬
20260505,ht9045-v899,cTrayMapping.cpp,5021,same-file,//AI(ht9045-v899) 20260505: Home 前只需關 C_LoaderUpPress
20260505,ht9045-v899,cTrayMapping.cpp,5030,same-file,//AI(ht9045-v899) 20260505: 等 2 秒到 timeout (.Off() 從 true→false 表示時間到)
20260505,ht9045-v899,cTrayMapping.cpp,5040,same-file,//AI(ht9045-v899) 20260505: 重置 Home Task=1 並設 HomeFlag=0
20260505,ht9045-v899,cTrayMapping.cpp,5046,same-file,//AI(ht9045-v899) 20260505: 必須呼叫 MotorHome(false) 才會跑狀態機更新 HomeFlag；之前用 Home() 會每 loop 重置 HomeReset 導致馬達抖動
20260505,ht9045-v899,cTrayMapping.cpp,5053,same-file,//AI(ht9045-v899) 20260505: 馬達自己 retry 用完判定失敗 → 立刻報錯不用等外部 timeout
20260505,ht9045-v899,cTrayMapping.cpp,5065,same-file,//AI(ht9045-v899) 20260505: 台車要移動前一律放開 C_LoaderUpPress (固定鎖在機台的壓桶)，避免壓著台車?機。不 Alarm。
20260505,ht9045-v899,cTrayMapping.cpp,5127,same-file,//AI(ht9045-v899) 20260505: 台車要移動前一律放開 C_LoaderUpPress (固定鎖在機台的壓桶)，不 Alarm
20260505,ht9045-v899,cTrayMapping.cpp,5129,same-file,//AI(ht9045-v899) 20260505: 在台車進堆疊區前先夾盤 (LoaderEdgePush + TrayY_Fixer)，避免進站途中盤面位置漂移
20260505,ht9045-v899,cTrayMapping.cpp,5132,same-file,//AI(ht9045-v899) 20260505: 防呆：再次鎖定 MLoaderY Speed 為 iLoaderYCWSpeedPerc，防止外部干擾
20260505,ht9045-v899,cTrayMapping.cpp,5141,same-file,//AI(ht9045-v899) 20260505: 目標位置改為 SurePos (吸料等待位)；夾盤已於 case 2500 提早 ON，此處不再重複；速度於 case 2500 已鎖定
20260505,ht9045-v899,cTrayMapping.cpp,5202,same-file,//AI(ht9045-v899) 20260505: 防呆：DoMoveOut 內部會再驅動 MLoaderY，先再次鎖速避免被外部覆蓋
20260505,ht9045-v899,cTrayMapping.cpp,5237,same-file,//AI(ht9045-v899) 20260505: log LaserScan cylinder off state before finish
20260505,ht9045-v899,cTrayMapping.cpp,5244,same-file,//AI(ht9045-v899) 20260505: 用 raw speed 還原 (對應 case 1 的真備份)；舊寫法把 raw 當百分比再餵會導致速度變極小
20260505,ht9045-v899,cTrayMapping.cpp,5250,same-file,//AI(ht9045-v899) 20260505: 異常 default 也要還原 raw speed；夬盤氣缸?在 case 2500~7999 期間才需關閉 (case 2500 才 ON)
20260505,ht9045-v899,cTrayMapping.cpp,5509,same-file,//AI(ht9045-v899) 20260505: 與 btnMoveInClick(SurePos) 對稱，MoveOut 應退到回車位 CarPos，原來用 OCRPos 在這畫面上沒意義
20260505,ht9045-v899,cTrayMapping.h,682,same-file,//AI(ht9045-v899) 20260505: DoLaserScanFromLoader 自動 Home MLoaderY 用 timeout
20260505,ht9045-v899,cTrayMapping.h,686,same-file,//AI(ht9045-v899) 20260505: Sim/AutoLearning 模式下記錄流程細節 (Memo + 檔案)
20260505,ht9045-v899,cTrayMapping.h,687,same-file,//AI(ht9045-v899) 20260505: 生產模式也永遠寫檔供客戶回傳分析
20260505,ht9045-v899,cTrayMapping.h,688,same-file,//AI(ht9045-v899) 20260505: 一次性備份 MLoaderY/Cylinder/Sensor 現況
20260505,ht9045-v899,uhome.cpp,1864,MISSING,//AI(ht9045-v899) 20260505: �����脖葉��� Home (�����ａ��蝔� hangup 敺���� Home All) ���嚗�
20260506,ht9045-v899,OCR.cpp,311,same-file,//AI(ht9045-v899) 20260506: stray ckWordCount on form root bleeds across every PageControl tab; reparent it back to OCR Setup tab
20260506,ht9045-v899,OCR.cpp,1737,same-file,//AI(ht9045-v899) 20260506: simulation must use new TrayArm-CCD + MLoaderY architecture (Frank 20250214);
20260506,ht9045-v899,OCR.cpp,1751,same-file,//AI(ht9045-v899) 20260506: only allow OCR simulation outside of production (Lot must not be started)
20260506,ht9045-v899,iosetview.cpp,789,same-file,//AI(ht9045-v899) 20260506: 500KG OTD label rename for all customers. Caption only; alias / Start interlock / Event log unchanged. (CASE-20260506-001)
20260511,ht9045-v899,OCR.cpp,56,same-file,//AI(ht9045-v899) 20260511: runtime bypass flag read by OCRInsp.cpp DoOCRFlow1; non-static so OCRInsp can link to it. Default off; only set true while OCR Area 
20260511,ht9045-v899,OCR.cpp,206,same-file,//AI(ht9045-v899) 20260511: init bypass-AOI checkbox handle
20260511,ht9045-v899,OCR.cpp,302,same-file,"//AI(ht9045-v899) 20260511: ""Bypass AOI"" checkbox lets simulation drive only handler motion when the vision PC is not online (skips bOCRConnect / WAR09113 and f"
20260511,ht9045-v899,OCR.cpp,483,same-file,"//AI(ht9045-v899) 20260511: clear runtime bypass flag whenever simulation stops, so production OCR flow always uses real AOI socket"
20260511,ht9045-v899,OCR.cpp,1778,same-file,//AI(ht9045-v899) 20260511: latch bypass flag at simulation start; cleared again in StopOCRSimulation
20260511,ht9045-v899,OCR.h,193,same-file,//AI(ht9045-v899) 20260511: bypass AOI/vision TCP traffic during simulation so handler motion can be verified without vision PC online
20260511,ht9045-v899,OCRInsp.cpp,659,same-file,//AI(ht9045-v899) 20260511: simulation bypass - treat AOI as connected so flow can proceed without vision PC
20260511,ht9045-v899,OCRInsp.cpp,931,same-file,//AI(ht9045-v899) 20260511: bypass-AOI also enters trigger sequence so handler motion path matches production
20260511,ht9045-v899,OCRInsp.h,17,same-file,"//AI(ht9045-v899) 20260511: when true, OCR area simulation skips AOI socket dependency (no vision PC needed); SwOCRTigger still fires so handler motion is exerc"
20260511,ht9045-v899,adam6024.cpp,1587,MISSING,//AI(ht9045-v899) 20260511: 把舊 Independent EP loop 限制在 DOUBLE_EP_INDIVIAL 才跑。
20260511,ht9045-v899,adam6024.cpp,1595,MISSING,//AI(ht9045-v899) 20260511: bounds guard
20260511,ht9045-v899,adam6024.cpp,1601,MISSING,//AI(ht9045-v899) 20260511: 防止 SLKIndClass 與 slSLKTypeInd 不同步時越界
20260511,ht9045-v899,iosetview.cpp,47,MISSING,//AI(ht9045-v899) 20260511: init NULL to prevent dangling deref in Timer1Timer when click handler did not assign
20260511,ht9045-v899,iosetview.cpp,108,MISSING,"//AI(ht9045-v899) 20260511: RAII guard - destructor always clears bTimerRun on any function exit (normal return, exception unwind, or early break), so a hardwar"
20260511,ht9045-v899,iosetview.cpp,165,MISSING,"//AI(ht9045-v899) 20260511: null-guard before deref; if pointer not assigned yet, force state Off to avoid AV that would leave bTimerRun stuck true and freeze U"
20260511,ht9045-v899,iosetview.cpp,222,MISSING,//AI(ht9045-v899) 20260511: bTimerRun reset is handled by _timerGuard destructor above
20260511,ht9045-v899,iosetview.cpp,247,MISSING,//AI(ht9045-v899) 20260511: clear residual sucker action so timer will not deref stale mySuckerTemp
20260512,ht9045-v899,Motor\mymotor.cpp,410,same-file,//AI(ht9045-v899) 20260512: CASE-20260507-001 CC_GIGAS Z2 到位較慢導致 Y2 middle 檢查提早觸發 alarm，放寬 iCheckZ 至 11000
20260512,ht9045-v899,aoutarm9045_2x8_8.cpp,412,same-file,//AI(ht9045-v899) 20260512: fix - 原寫成 Item[0][2+iKit] 重複檢查，row1 col2 永遠取不到 mode 20201
20260512,ht9045-v899,aoutarm9045_2x8_8.cpp,415,same-file,//AI(ht9045-v899) 20260512: fix - 20300 對應 row0 col3+iKit (原寫成 Item[1][3+iKit] row index 反了)，導致 [0][3] 殘料時落到 fallback 20301，OutArmSuck NeedSuck 全 false 卡死
20260512,ht9045-v899,aoutarm9045_2x8_8.cpp,418,same-file,//AI(ht9045-v899) 20260512: fix - 補回 [1][3+iKit] 守備條件，避免全空也 fallback 回 20301
20260513,ht9045-v899,acatchtray.cpp,520,MISSING,//AI(ht9045-v899) 20260513: dummy 空跑不要觸發 P18 人工補 Fail Auto Tray 流程
20260513,ht9045-v899,asendic_Auto.cpp,203,MISSING,"//AI(ht9045-v899) 20260513: dummy 空跑不啟用 P18 旁路, 仍走原本 tray mismatch 處理"
20260513,ht9045-v899,csystem.cpp,15437,MISSING,//AI(ht9045-v899) 20260513: dummy 空跑不檢查人工補 Fail Auto Tray 的 Color Sensor
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1650,MISSING,//AI(ht9045-v899) 20260514: align comment with actual default (off; legacy SearchCleanKitUpDown is in use)
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1755,MISSING,//AI(ht9045-v899) 20260514: legacy EvaluatePlan removed; enumeration delegated to cArmPickPlan
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1756,MISSING,//AI(ht9045-v899) 20260514: IArmPickPlanContext implementation begins
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1816,MISSING,"//AI(ht9045-v899) 20260514: preserve legacy ""skip plans where lead has no pad / unreachable"""
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1827,MISSING,//AI(ht9045-v899) 20260514: translate generic plan back into legacy TPickPlan/TPickSlot
20260514,ht9045-v899,AutoClean\AutoClean.cpp,1896,MISSING,//AI(ht9045-v899) 20260514: Search() now delegates enumeration to generic cArmPickPlan
20260514,ht9045-v899,AutoClean\cCleanKitPickPlan.h,20,same-file,//AI(ht9045-v899) 20260514: refactored to delegate enumeration to generic cArmPickPlan
20260514,ht9045-v899,AutoClean\cCleanKitPickPlan.h,79,same-file,//AI(ht9045-v899) 20260514: generic enumeration engine; this class provides context
20260514,ht9045-v899,AutoClean\cCleanKitPickPlan.h,86,same-file,//AI(ht9045-v899) 20260514: copy generic plan result back into legacy m_Best
20260514,ht9045-v899,AutoClean\cCleanKitPickPlan.h,109,same-file,//AI(ht9045-v899) 20260514: IArmPickPlanContext implementation
20260514,ht9045-v899,Common\PickPlanner\IArmPickPlanContext.h,2,same-file,//AI(ht9045-v899) 20260514: generic Arm pick/place planner context interface
20260514,ht9045-v899,Common\PickPlanner\IArmPickPlanContext.h,59,same-file,//AI(ht9045-v899) 20260514: optional pre-filter on a candidate lead.
20260514,ht9045-v899,Common\PickPlanner\cArmPickPlan.cpp,2,same-file,//AI(ht9045-v899) 20260514: generic Arm pick/place planner implementation
20260514,ht9045-v899,Common\PickPlanner\cArmPickPlan.cpp,121,same-file,//AI(ht9045-v899) 20260514: respect adapter's optional lead pre-filter
20260514,ht9045-v899,Common\PickPlanner\cArmPickPlan.h,2,same-file,//AI(ht9045-v899) 20260514: generic enumerate-and-score Arm pick/place planner
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,2,same-file,//AI(ht9045-v899) 20260514: cInArmLoaderPickPlanner Phase 3 scaffold
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,16,same-file,//AI(ht9045-v899) 20260514: runtime gate; MUST stay false in production
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,19,same-file,//AI(ht9045-v899) 20260514: shared global instance used by the dual-path hook
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,46,same-file,//AI(ht9045-v899) 20260514: Phase 3 scaffold - no globals are written.
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,56,same-file,//AI(ht9045-v899) 20260514: Phase 3.1 -> active sucker count from InArmSuckUse
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,68,same-file,//AI(ht9045-v899) 20260514: Phase 3.1 -> MOT[MMTrayY].Tray.YItem
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,73,same-file,//AI(ht9045-v899) 20260514: Phase 3.1 -> MOT[MMTrayY].Tray.XItem
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,94,same-file,//AI(ht9045-v899) 20260514: Loader has no soft-limit issue (per design)
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,99,same-file,//AI(ht9045-v899) 20260514: Phase 3.1 -> MOT[MMTrayY].Tray.Data == HAS_IC
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.cpp,104,same-file,//AI(ht9045-v899) 20260514: Phase 3.1 -> InArmSuckUse + Item==NULL_IC
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.h,2,same-file,//AI(ht9045-v899) 20260514: InArm Loader pick planner (Phase 3 scaffold)
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.h,28,same-file,"//AI(ht9045-v899) 20260514: runtime gate, default OFF. Toggle to true ONLY in"
20260514,ht9045-v899,Common\PickPlanner\cInArmLoaderPickPlanner.h,49,same-file,//AI(ht9045-v899) 20260514: explicit gate. Returns false until Phase 3.1
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,2,same-file,//AI(ht9045-v899) 20260514: cOutArmPlacePlanner Phase 4 scaffold
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,18,same-file,//AI(ht9045-v899) 20260514: runtime gate; reserved for Phase 4.1
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,21,same-file,//AI(ht9045-v899) 20260514: shared global instance (currently unreachable)
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,48,same-file,//AI(ht9045-v899) 20260514: Phase 4 scaffold - no globals are written.
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,58,same-file,//AI(ht9045-v899) 20260514: Phase 4.1 -> active sucker count from OutArmSuckUse
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,70,same-file,//AI(ht9045-v899) 20260514: Phase 4.1 -> MOT[MMAutoX].Tray.YItem
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.cpp,75,same-file,//AI(ht9045-v899) 20260514: Phase 4.1 -> MOT[MMAutoX].Tray.XItem
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.h,2,same-file,//AI(ht9045-v899) 20260514: OutArm Place planner (Phase 4 scaffold)
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.h,28,same-file,"//AI(ht9045-v899) 20260514: runtime gate, default OFF. Currently unreachable"
20260514,ht9045-v899,Common\PickPlanner\cOutArmPlacePlanner.h,49,same-file,//AI(ht9045-v899) 20260514: explicit gate. Returns false until Phase 4.1
20260514,ht9045-v899,ainarm9045.cpp,40,MISSING,//AI(ht9045-v899) 20260514: Phase 3 Loader pick planner scaffold (default off)
20260514,ht9045-v899,ainarm9045.cpp,6436,MISSING,//AI(ht9045-v899) 20260514: Phase 3 dual-path hook. SHADOW ONLY: when
20260515,JimmyChiu,Automation\auto9045.cpp,1042,same-file,//AI(JimmyChiu) 20260515: F899-008 OEE_StartLot 失敗 errMsg 關鍵字分流（對齊 SPEC §6.3 / §8.5）
20260515,JimmyChiu,Automation\auto9045.cpp,1057,same-file,//AI(JimmyChiu) 20260515: F899-008 超豐 LotInfo_REQUEST 內嵌 OEE Start Lot（v3）
20260515,JimmyChiu,Automation\automation.cpp,1967,same-file,//AI(JimmyChiu) 20260515: F899-008 §6.2 超豐在 OEE 開啟才走內嵌 OEE Start Lot
